latitude,longitude,mag,depth,original_cluster,severity_score,cluster
-8.348225474496543,115.00428719647029,3.265855558194871,32.01685179005602,0,0.9992058037538468,0
-4.4752377410857,124.7120768429069,4.338404193437691,252.7125911521627,2,0.9999999990721687,1
-0.7547463534969787,126.6319223839496,3.506847963746086,31.841436748344194,1,1.224691354226528,2
0.19100207857117768,99.29091725990583,3.648204314572764,35.30360565404902,3,1.3408111094486415,3
